Time,v_B_1,v_B_2,v_B_3,v_B_4,v_B_5,v_B_6,gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6,w_B_ext_1,w_B_ext_2,w_B_ext_3,w_B_ext_4,w_B_ext_5,w_B_ext_6,dv_B_1,dv_B_2,dv_B_3,dv_B_4,dv_B_5,dv_B_6,R_WB_1_1,R_WB_1_2,R_WB_1_3,R_WB_2_1,R_WB_2_2,R_WB_2_3,R_WB_3_1,R_WB_3_2,R_WB_3_3
0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,4.9063878059387207,4.8895635604858398,4.8886528015136719,4.8720211982727051,4.8888459205627441,4.8897562026977539,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0000508422635903,0.0000005210250720,-0.0000006787717552,-0.0182968359440565,-1.9418900012969971,-2.7011992931365967,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0000000000000000
0.0040000001899898,-0.0000002033690691,0.0000000020841004,-0.0000000027150870,-0.0000731873442419,-0.0077675604261458,-0.0108047975227237,4.9050493240356445,4.8894996643066406,4.8886079788208008,4.8733592033386230,4.8889293670654297,4.8897819519042969,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0003475742996670,0.0000036303381421,-0.0000006787717552,-0.0286891907453537,-1.7924461364746094,-2.4854524135589600,1.0000000000000000,0.0000216095959331,-0.0000155351190188,-0.0000216095941141,1.0000000000000000,0.0000001464647283,0.0000155351226567,-0.0000001461289969,1.0000000000000000
0.0080000003799796,-0.0000015936662976,0.0000000166054530,-0.0000000054301741,-0.0001879441115307,-0.0149373449385166,-0.0207466073334217,4.9038119316101074,4.8894987106323242,4.8885102272033691,4.8745951652526855,4.8890633583068848,4.8897485733032227,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0009022724116221,0.0000110082173705,-0.0000006787717552,-0.0383059866726398,-1.6543357372283936,-2.2859475612640381,1.0000000000000000,0.0000847124319989,-0.0000609449052718,-0.0000847123956191,1.0000000000000000,0.0000006709324794,0.0000609449634794,-0.0000006657696758,1.0000000000000000
0.0120000001043081,-0.0000052027562560,0.0000000606383281,-0.0000000081452614,-0.0003411680809222,-0.0215546879917383,-0.0298903975635767,4.9026670455932617,4.8896098136901855,4.8883113861083984,4.8757352828979492,4.8892974853515625,4.8896069526672363,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0016724909655750,0.0000238521388383,-0.0000006787717552,-0.0470927581191063,-1.5267302989959717,-2.1017804145812988,1.0000000000000000,0.0001859865442384,-0.0001339288428426,-0.0001859863259597,1.0000000000000000,0.0000017387260414,0.0001339291629847,-0.0000017138171415,1.0000000000000000
0.0160000007599592,-0.0000118927200674,0.0000001560468945,-0.0000000108603482,-0.0005295391310938,-0.0276616103947163,-0.0382975190877914,4.9016065597534180,4.8898744583129883,4.8879699707031250,4.8767857551574707,4.8896746635437012,4.8893165588378906,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0026205722242594,0.0000433640161646,-0.0000007919003906,-0.0551149211823940,-1.4088090658187866,-1.9316918849945068,0.9999999403953552,0.0003223626990803,-0.0002323610242456,-0.0003223619132768,0.9999999403953552,0.0000035047762594,0.0002323621301912,-0.0000034298716400,1.0000000000000000
0.0199999995529652,-0.0000223750103032,0.0000003295029671,-0.0000000140279504,-0.0007499988423660,-0.0332968458533287,-0.0460242852568626,4.9006218910217285,4.8903269767761230,4.8874516487121582,4.8777518272399902,4.8902301788330078,4.8888449668884277,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0037136892788112,0.0000701150056557,-0.0000023757011149,-0.0625571757555008,-1.2998781204223633,-1.7744634151458740,0.9999998211860657,0.0004910070565529,-0.0003542768827174,-0.0004910049610771,0.9999998807907104,0.0000061129976530,0.0003542798513081,-0.0000059390449678,0.9999999403953552
0.0240000002086163,-0.0000372297690774,0.0000006099629672,-0.0000000235307560,-0.0010002275230363,-0.0384963601827621,-0.0531221404671669,4.8997063636779785,4.8909964561462402,4.8867292404174805,4.8786382675170898,4.8909931182861328,4.8881645202636719,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0049227606505156,0.0001048847043421,-0.0000019231865735,-0.0693083480000496,-1.1992595195770264,-1.6291902065277100,0.9999996423721313,0.0006893014069647,-0.0004978611832485,-0.0006892966921441,0.9999997615814209,0.0000096977164503,0.0004978678189218,-0.0000093545386335,0.9999998807907104
0.0280000008642673,-0.0000569208132220,0.0000010295018456,-0.0000000312235038,-0.0012774609494954,-0.0432933978736401,-0.0596389025449753,4.8988518714904785,4.8919048309326172,4.8857803344726562,4.8794493675231934,4.8919882774353027,4.8872528076171875,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0062223388813436,0.0001482522056904,-0.0000027150872484,-0.0755414515733719,-1.1062169075012207,-1.4950463771820068,0.9999993443489075,0.0009148260578513,-0.0006614369922318,-0.0009148167446256,0.9999995827674866,0.0000143837987707,0.0006614499725401,-0.0000137786964842,0.9999997615814209
0.0320000015199184,-0.0000818101689219,0.0000016225106947,-0.0000000420838546,-0.0015796268125996,-0.0477182641625404,-0.0656190887093544,4.8980522155761719,4.8930721282958984,4.8845868110656738,4.8801875114440918,4.8932337760925293,4.8860931396484375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0075901681557298,0.0002005031419685,-0.0000049776599553,-0.0812489241361618,-1.0203237533569336,-1.3710883855819702,0.9999989271163940,0.0011653461260721,-0.0008434542687610,-0.0011653294786811,0.9999993443489075,0.0000202867850021,0.0008434774354100,-0.0000193038649741,0.9999996423721313
0.0359999984502792,-0.0001121708410210,0.0000024245232453,-0.0000000619944984,-0.0019046225352213,-0.0517995581030846,-0.0711034387350082,4.8973007202148438,4.8945121765136719,4.8831357955932617,4.8808574676513672,4.8947453498840332,4.8846726417541504,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0090067628771067,0.0002620154409669,-0.0000056564313127,-0.0864579305052757,-0.9409195780754089,-1.2565293312072754,0.9999983906745911,0.0014387974515557,-0.0010424805805087,-0.0014387695118785,0.9999989867210388,0.0000275139282166,0.0010425192303956,-0.0000260139986494,0.9999994635581970
0.0399999991059303,-0.0001481978979427,0.0000034725849218,-0.0000000846202255,-0.0022504543885589,-0.0555632375180721,-0.0761295557022095,4.8965911865234375,4.8962354660034180,4.8814182281494141,4.8814606666564941,4.8965344429016113,4.8829813003540039,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0104555282741785,0.0003329858882353,-0.0000083715185610,-0.0911305844783783,-0.8675104975700378,-1.1508581638336182,0.9999976754188538,0.0017332724528387,-0.0012571925763041,-0.0017332283314317,0.9999985098838806,0.0000361641286872,0.0012572535779327,-0.0000339850485034,0.9999992251396179
0.0439999997615814,-0.0001900200149976,0.0000048045285439,-0.0000001181062999,-0.0026149768382311,-0.0590332783758640,-0.0807329863309860,4.8959174156188965,4.8982505798339844,4.8794269561767578,4.8820004463195801,4.8986086845397949,4.8810138702392578,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0119217000901699,0.0004133046022616,-0.0000104078344521,-0.0954456552863121,-0.7997123003005981,-1.0530523061752319,0.9999967813491821,0.0020470099989325,-0.0014863666146994,-0.0020469434093684,0.9999979138374329,0.0000463276810478,0.0014864585828036,-0.0000432850320067,0.9999989271163940
