Time,v_B_1,v_B_2,v_B_3,v_B_4,v_B_5,v_B_6,gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6,w_B_ext_1,w_B_ext_2,w_B_ext_3,w_B_ext_4,w_B_ext_5,w_B_ext_6,dv_B_1,dv_B_2,dv_B_3,dv_B_4,dv_B_5,dv_B_6,R_WB_1_1,R_WB_1_2,R_WB_1_3,R_WB_2_1,R_WB_2_2,R_WB_2_3,R_WB_3_1,R_WB_3_2,R_WB_3_3
0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,4.8806705474853516,-115.1546630859375000,124.8924560546875000,4.8977384567260742,-115.0870590209960938,124.9060821533203125,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-50.6002960205078125,0.0005123697919771,0.0003254710463807,-3.8382878303527832,2.4267263412475586,-3.0630846023559570,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0000000000000000
0.0040000001899898,-0.2024011909961700,0.0000020494792352,0.0000013018842537,-0.0153531515970826,0.0097069060429931,-0.0122523391619325,4.8776035308837891,-105.9838256835937500,115.7270965576171875,4.8933777809143066,-105.9214248657226562,115.7396087646484375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-46.7347679138183594,0.0021503427997231,0.0011606997577474,-3.5403871536254883,2.2430620193481445,-2.8296420574188232,1.0000000000000000,0.0000245043793257,0.0000194140156964,-0.0000245049759542,1.0000000000000000,0.0000307061745843,-0.0000194132626348,-0.0000307066511596,1.0000000000000000
0.0080000003799796,-0.3893402814865112,0.0000106508505269,0.0000059446838350,-0.0295147001743317,0.0186791531741619,-0.0235709082335234,4.8682699203491211,-97.5044250488281250,107.2568435668945312,4.8828444480895996,-97.4468536376953125,107.2683410644531250,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-43.1611595153808594,0.0039685503579676,0.0017245328053832,-3.2635917663574219,2.0727102756500244,-2.6157069206237793,1.0000000000000000,0.0000961465848377,0.0000761910778238,-0.0000961557670962,1.0000000000000000,0.0001204387517646,-0.0000761795017752,-0.0001204460859299,1.0000000000000000
0.0120000001043081,-0.5619848966598511,0.0000265250528173,0.0000128428155222,-0.0425690673291683,0.0269699953496456,-0.0340337380766869,4.8544907569885254,-89.6645660400390625,99.4287414550781250,4.8679556846618652,-89.6114273071289062,99.4392852783203125,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-39.8574028015136719,0.0059478720650077,0.0020874494221061,-3.0089919567108154,1.9158920049667358,-2.4187619686126709,1.0000000000000000,0.0002113383088727,0.0001675108505879,-0.0002113826340064,0.9999999403953552,0.0002645927015692,-0.0001674549130257,-0.0002646280918270,0.9999999403953552
0.0160000007599592,-0.7214145064353943,0.0000503165429109,0.0000211926126212,-0.0546050369739532,0.0346335619688034,-0.0437087863683701,4.8377041816711426,-82.4161148071289062,92.1938095092773438,4.8501415252685547,-82.3670806884765625,92.2034912109375000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-36.8030471801757812,0.0080723585560918,0.0022920991759747,-2.7736935615539551,1.7701596021652222,-2.2337727546691895,0.9999999403953552,0.0003667788114399,0.0002907732850872,-0.0003669122525025,0.9999998211860657,0.0004589058225974,-0.0002906048903242,-0.0004590124590322,0.9999998211860657
0.0199999995529652,-0.8686267137527466,0.0000826059840620,0.0000303610104311,-0.0656998157501221,0.0417141988873482,-0.0526438765227795,4.8190369606018066,-75.7146224975585938,85.5069427490234375,4.8305230140686035,-75.6693954467773438,85.5158309936523438,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-33.9792404174804688,0.0103224888443947,0.0023672166280448,-2.5555934906005859,1.6362842321395874,-2.0619978904724121,0.9999998211860657,0.0005593957612291,0.0004435792216100,-0.0005597060080618,0.9999995827674866,0.0006994453724474,-0.0004431877459865,-0.0006996934534982,0.9999996423721313
0.0240000002086163,-1.0045436620712280,0.0001238959375769,0.0000398298761866,-0.0759221911430359,0.0482593365013599,-0.0608918666839600,4.7993612289428711,-69.5188522338867188,79.3264083862304688,4.8099656105041504,-69.4771347045898438,79.3345489501953125,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-31.3685073852539062,0.0126776397228241,0.0023410839494318,-2.3536460399627686,1.5123656988143921,-1.9059543609619141,0.9999995827674866,0.0007863160572015,0.0006237157504074,-0.0007869286928326,0.9999991655349731,0.0009825688321143,-0.0006229425780475,-0.0009830590570346,0.9999992847442627
0.0280000008642673,-1.1300177574157715,0.0001746064954204,0.0000491942118970,-0.0853367745876312,0.0543087981641293,-0.0685156881809235,4.7793364524841309,-63.7907409667968750,73.6137695312500000,4.7891244888305664,-63.7522659301757812,73.6212158203125000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-28.9547538757324219,0.0151189295575023,0.0022492236457765,-2.1673336029052734,1.3981164693832397,-1.7643828392028809,0.9999992251396179,0.0010448967805132,0.0008291460690089,-0.0010459781624377,0.9999985694885254,0.0013048991095275,-0.0008277813321911,-0.0013057652395219,0.9999987483024597
0.0320000015199184,-1.2458367347717285,0.0002350822178414,0.0000581911081099,-0.0940061062574387,0.0599012635648251,-0.0755732208490372,4.7594485282897949,-58.4949989318847656,68.3334274291992188,4.7684822082519531,-58.4595222473144531,68.3402557373046875,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-26.7230491638183594,0.0176297351717949,0.0020892596803606,-1.9956054687500000,1.2920470237731934,-1.6278455257415771,0.9999986886978149,0.0013327358756214,0.0010579912923276,-0.0013344944454730,0.9999976754188538,0.0016633131308481,-0.0010557719506323,-0.0016647225711495,0.9999979734420776
0.0359999984502792,-1.3527289628982544,0.0003056011628360,0.0000665481493343,-0.1019885316491127,0.0650694519281387,-0.0820846036076546,4.7400503158569336,-53.5989913940429688,63.4526062011718750,4.7483859062194824,-53.5662879943847656,63.4588546752929688,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-24.6596202850341797,0.0201858393847942,0.0019067830871791,-1.8366131782531738,1.1937416791915894,-1.5035781860351562,0.9999979138374329,0.0016475871670991,0.0013085153186694,-0.0016502739163116,0.9999964833259583,0.0020549290347844,-0.0013051248388365,-0.0020570838823915,0.9999969601631165
